------------------------------------------------------------------------------------------------------------------------
Vector testing report
Params:
    conf: "conf/check_1602604387.hocon"

Collected 995 files with 0 errors

------------------------------------------------------------------------------------------------------------------------
Metric: "auroc"
                                       scores_valid                                                              scores_test
                                               mean  t_pm t_int_l t_int_h   std                           values        mean  t_pm t_int_l t_int_h   std                           values
model_name feature_name
           embedding_base_032_mf_1400           0.542 0.013   0.529   0.556 0.011  [0.542 0.524 0.548 0.549 0.549]       0.522 0.007   0.515   0.529 0.006  [0.524 0.523 0.512 0.526 0.523]
           embedding_base_032_mf_1500           0.548 0.016   0.532   0.565 0.013  [0.559 0.534 0.534 0.557 0.557]       0.524 0.010   0.514   0.534 0.008  [0.523 0.522 0.515 0.523 0.537]
           embedding_base_032_mf_1600           0.543 0.010   0.533   0.553 0.008  [0.552 0.539 0.532 0.548 0.544]       0.521 0.011   0.510   0.531 0.009  [0.507 0.518 0.528 0.523 0.527]

           embedding_base_032_sigma_0005        0.495 0.026   0.469   0.521 0.021  [0.494 0.461 0.497 0.515 0.509]       0.528 0.013   0.515   0.541 0.010  [0.537 0.538 0.518 0.516 0.531]
           embedding_base_032_sigma_0010        0.503 0.008   0.495   0.511 0.006  [0.502 0.494 0.501 0.512 0.506]       0.540 0.018   0.522   0.559 0.015  [0.559 0.530 0.534 0.553 0.526]
           embedding_base_032_sigma_0020        0.502 0.016   0.486   0.518 0.013  [0.485 0.492 0.506 0.513 0.514]       0.531 0.013   0.518   0.544 0.011  [0.528 0.537 0.514 0.541 0.534]
           embedding_base_032_sigma_0040        0.502 0.017   0.485   0.519 0.014  [0.498 0.487 0.523 0.496 0.508]       0.527 0.007   0.520   0.535 0.006  [0.526 0.527 0.537 0.525 0.522]
           embedding_base_032_sigma_0080        0.503 0.015   0.488   0.517 0.012  [0.490 0.505 0.518 0.508 0.492]       0.519 0.010   0.509   0.528 0.008  [0.516 0.525 0.523 0.522 0.506]
           embedding_base_032_sigma_0100        0.502 0.021   0.481   0.522 0.017  [0.479 0.492 0.523 0.509 0.504]       0.515 0.026   0.490   0.541 0.021  [0.546 0.524 0.496 0.513 0.498]
           embedding_base_032_sigma_0120        0.508 0.023   0.484   0.531 0.019  [0.500 0.497 0.541 0.507 0.495]       0.513 0.015   0.497   0.528 0.012  [0.519 0.519 0.494 0.524 0.507]
           embedding_base_032_sigma_0200        0.520 0.023   0.498   0.543 0.018  [0.522 0.510 0.547 0.525 0.499]       0.512 0.018   0.493   0.530 0.015  [0.508 0.537 0.507 0.509 0.498]
           embedding_base_032_sigma_0300        0.525 0.017   0.508   0.543 0.014  [0.526 0.515 0.532 0.544 0.509]       0.517 0.011   0.506   0.527 0.009  [0.508 0.529 0.509 0.520 0.516]
           embedding_base_032_sigma_0400        0.523 0.018   0.505   0.542 0.015  [0.515 0.507 0.540 0.538 0.516]       0.514 0.018   0.496   0.531 0.014  [0.504 0.524 0.495 0.530 0.515]
           embedding_base_032_sigma_0500        0.522 0.022   0.500   0.544 0.018  [0.516 0.497 0.544 0.534 0.519]       0.519 0.010   0.509   0.529 0.008  [0.520 0.514 0.518 0.532 0.510]
           embedding_base_032_sigma_0600        0.526 0.022   0.504   0.548 0.018  [0.518 0.505 0.549 0.538 0.518]       0.527 0.011   0.516   0.538 0.009  [0.534 0.512 0.527 0.533 0.527]
           embedding_base_032_sigma_0700        0.522 0.029   0.492   0.551 0.024  [0.520 0.489 0.555 0.530 0.515]       0.530 0.011   0.519   0.540 0.009  [0.544 0.528 0.530 0.524 0.523]
           embedding_base_032_sigma_0800        0.528 0.028   0.499   0.556 0.023  [0.511 0.512 0.555 0.551 0.510]       0.530 0.009   0.521   0.539 0.007  [0.526 0.524 0.530 0.543 0.527]
           embedding_base_032_sigma_0900        0.525 0.035   0.490   0.560 0.028  [0.503 0.498 0.549 0.561 0.513]       0.531 0.011   0.520   0.541 0.009  [0.538 0.526 0.521 0.541 0.528]
           embedding_base_032_sigma_1000        0.520 0.023   0.496   0.543 0.019  [0.513 0.497 0.546 0.529 0.513]       0.522 0.014   0.509   0.536 0.011  [0.527 0.521 0.516 0.538 0.510]
           embedding_base_032_sigma_1100        0.529 0.022   0.508   0.551 0.017  [0.519 0.507 0.549 0.544 0.526]       0.526 0.013   0.513   0.540 0.011  [0.523 0.535 0.509 0.533 0.533]
           embedding_base_032_sigma_1200        0.525 0.026   0.499   0.551 0.021  [0.502 0.511 0.531 0.557 0.523]       0.520 0.014   0.506   0.535 0.012  [0.513 0.512 0.513 0.539 0.525]
           embedding_base_032_sigma_1300        0.527 0.026   0.502   0.553 0.021  [0.519 0.497 0.539 0.550 0.531]       0.527 0.007   0.519   0.534 0.006  [0.529 0.535 0.520 0.527 0.523]
           embedding_base_032_sigma_1400        0.524 0.033   0.491   0.557 0.027  [0.511 0.487 0.549 0.550 0.524]       0.522 0.010   0.511   0.532 0.008  [0.519 0.536 0.520 0.515 0.517]
           embedding_base_032_sigma_1500        0.526 0.030   0.496   0.557 0.024  [0.505 0.501 0.556 0.546 0.525]       0.527 0.008   0.519   0.535 0.006  [0.519 0.525 0.536 0.525 0.531]
           embedding_base_032_sigma_1600        0.525 0.025   0.501   0.550 0.020  [0.508 0.506 0.545 0.547 0.520]       0.528 0.017   0.512   0.545 0.013  [0.542 0.530 0.508 0.523 0.538]

           embedding_base_064_0001            0.505 0.021   0.484   0.526 0.017  [0.510 0.486 0.497 0.531 0.502]       0.501 0.016   0.484   0.517 0.013  [0.504 0.478 0.506 0.506 0.510]
           embedding_base_064_0005            0.514 0.010   0.504   0.524 0.008  [0.513 0.503 0.517 0.525 0.512]       0.498 0.018   0.480   0.516 0.014  [0.481 0.486 0.517 0.501 0.505]
           embedding_base_064_0010            0.518 0.013   0.505   0.531 0.010  [0.511 0.509 0.515 0.534 0.522]       0.506 0.013   0.493   0.519 0.011  [0.490 0.507 0.517 0.502 0.513]
           embedding_base_064_0020            0.518 0.015   0.503   0.534 0.012  [0.527 0.509 0.503 0.533 0.519]       0.519 0.010   0.509   0.529 0.008  [0.513 0.524 0.509 0.529 0.519]
           embedding_base_064_0040            0.521 0.015   0.506   0.535 0.012  [0.506 0.522 0.515 0.539 0.521]       0.540 0.007   0.533   0.547 0.006  [0.535 0.533 0.544 0.546 0.543]
           embedding_base_064_0080            0.529 0.018   0.511   0.547 0.014  [0.533 0.515 0.514 0.548 0.535]       0.550 0.008   0.542   0.559 0.007  [0.540 0.556 0.552 0.557 0.547]
           embedding_base_064_0100            0.522 0.017   0.506   0.539 0.013  [0.525 0.508 0.518 0.544 0.518]       0.551 0.011   0.540   0.563 0.009  [0.553 0.551 0.562 0.537 0.555]
           embedding_base_064_0120            0.533 0.017   0.516   0.549 0.014  [0.530 0.522 0.529 0.556 0.526]       0.553 0.005   0.548   0.558 0.004  [0.555 0.557 0.554 0.552 0.546]
           embedding_base_064_0200            0.534 0.012   0.522   0.546 0.010  [0.542 0.528 0.528 0.548 0.525]       0.537 0.009   0.528   0.547 0.008  [0.533 0.543 0.543 0.541 0.526]
           embedding_base_064_0300            0.537 0.017   0.520   0.555 0.014  [0.540 0.523 0.527 0.559 0.538]       0.537 0.009   0.528   0.546 0.008  [0.530 0.538 0.549 0.530 0.538]
           embedding_base_064_0400            0.532 0.021   0.512   0.553 0.017  [0.531 0.515 0.520 0.558 0.536]       0.534 0.014   0.520   0.548 0.011  [0.525 0.547 0.537 0.540 0.520]
           embedding_base_064_0500            0.531 0.027   0.505   0.558 0.021  [0.528 0.520 0.508 0.565 0.534]       0.542 0.018   0.524   0.561 0.015  [0.561 0.546 0.551 0.528 0.527]
           embedding_base_064_0600            0.538 0.018   0.520   0.556 0.015  [0.539 0.533 0.525 0.562 0.529]       0.540 0.011   0.529   0.551 0.009  [0.535 0.550 0.529 0.548 0.538]
           embedding_base_064_0700            0.539 0.024   0.514   0.563 0.020  [0.533 0.529 0.527 0.574 0.531]       0.538 0.013   0.525   0.551 0.011  [0.530 0.547 0.524 0.547 0.543]
           embedding_base_064_0800            0.533 0.024   0.509   0.557 0.019  [0.538 0.520 0.515 0.563 0.529]       0.545 0.011   0.534   0.556 0.009  [0.540 0.542 0.534 0.556 0.552]
           embedding_base_064_0900            0.543 0.020   0.523   0.562 0.016  [0.548 0.533 0.524 0.566 0.542]       0.542 0.013   0.529   0.555 0.010  [0.529 0.549 0.533 0.544 0.554]
           embedding_base_064_1000        *** 0.543 0.016   0.528   0.559 0.013  [0.543 0.533 0.530 0.560 0.551]       0.538 0.012   0.527   0.550 0.009  [0.547 0.547 0.534 0.538 0.525]
           embedding_base_064_1100            0.539 0.020   0.519   0.559 0.016  [0.534 0.519 0.533 0.559 0.550]       0.549 0.011   0.538   0.560 0.009  [0.559 0.548 0.539 0.542 0.558]
           embedding_base_064_1200            0.541 0.017   0.524   0.558 0.013  [0.543 0.526 0.535 0.563 0.539]       0.547 0.012   0.535   0.559 0.009  [0.553 0.541 0.553 0.554 0.533]
           embedding_base_064_1300            0.540 0.020   0.519   0.560 0.016  [0.541 0.517 0.538 0.563 0.540]       0.546 0.009   0.537   0.554 0.007  [0.542 0.543 0.538 0.550 0.556]
           embedding_base_064_1400            0.539 0.019   0.520   0.557 0.015  [0.548 0.525 0.519 0.554 0.546]       0.554 0.011   0.543   0.565 0.009  [0.569 0.548 0.552 0.549 0.552]
           embedding_base_064_1500            0.543 0.023   0.519   0.566 0.019  [0.547 0.532 0.523 0.573 0.539]       0.560 0.017   0.544   0.577 0.013  [0.573 0.564 0.549 0.572 0.544]
           embedding_base_064_1600            0.539 0.018   0.522   0.557 0.014  [0.536 0.531 0.524 0.561 0.545]       0.554 0.012   0.542   0.566 0.010  [0.567 0.548 0.542 0.558 0.554]

           embedding_base_128_0001            0.503 0.009   0.494   0.512 0.007  [0.499 0.497 0.496 0.513 0.508]       0.499 0.015   0.483   0.514 0.012  [0.498 0.512 0.494 0.481 0.508]
           embedding_base_128_0005            0.507 0.014   0.493   0.521 0.011  [0.500 0.495 0.503 0.515 0.522]       0.508 0.014   0.494   0.523 0.012  [0.512 0.515 0.489 0.507 0.518]
           embedding_base_128_0010            0.513 0.011   0.503   0.524 0.009  [0.513 0.506 0.505 0.525 0.518]       0.499 0.007   0.492   0.506 0.006  [0.497 0.504 0.491 0.504 0.501]
           embedding_base_128_0020            0.517 0.010   0.507   0.528 0.008  [0.509 0.510 0.519 0.529 0.520]       0.514 0.012   0.502   0.526 0.010  [0.523 0.525 0.512 0.502 0.510]
           embedding_base_128_0040            0.515 0.015   0.500   0.529 0.012  [0.517 0.498 0.518 0.530 0.510]       0.518 0.016   0.502   0.533 0.013  [0.502 0.521 0.529 0.507 0.530]
           embedding_base_128_0080            0.525 0.016   0.509   0.541 0.013  [0.517 0.507 0.527 0.538 0.534]       0.536 0.008   0.528   0.543 0.006  [0.525 0.540 0.538 0.540 0.536]
           embedding_base_128_0100            0.534 0.007   0.527   0.541 0.006  [0.532 0.530 0.535 0.544 0.532]       0.544 0.008   0.536   0.552 0.006  [0.534 0.547 0.543 0.550 0.548]
           embedding_base_128_0120            0.540 0.017   0.524   0.557 0.014  [0.553 0.518 0.543 0.549 0.538]       0.546 0.012   0.533   0.558 0.010  [0.535 0.558 0.544 0.538 0.553]
           embedding_base_128_0200            0.547 0.010   0.538   0.557 0.008  [0.543 0.540 0.544 0.559 0.552]       0.549 0.007   0.542   0.556 0.006  [0.549 0.548 0.550 0.557 0.541]
           embedding_base_128_0300            0.541 0.016   0.525   0.557 0.013  [0.534 0.531 0.533 0.563 0.543]       0.540 0.019   0.522   0.559 0.015  [0.526 0.541 0.535 0.566 0.534]
           embedding_base_128_0400            0.545 0.018   0.527   0.564 0.015  [0.542 0.527 0.546 0.568 0.544]       0.533 0.011   0.522   0.544 0.009  [0.530 0.521 0.536 0.545 0.535]
           embedding_base_128_0500            0.545 0.016   0.529   0.561 0.013  [0.540 0.532 0.538 0.565 0.550]       0.533 0.014   0.519   0.547 0.011  [0.527 0.516 0.537 0.541 0.543]
           embedding_base_128_0600            0.549 0.016   0.533   0.565 0.013  [0.550 0.538 0.536 0.565 0.556]       0.541 0.008   0.532   0.549 0.007  [0.541 0.539 0.550 0.531 0.542]
           embedding_base_128_0700            0.551 0.018   0.533   0.569 0.015  [0.546 0.545 0.541 0.576 0.546]       0.543 0.012   0.531   0.554 0.009  [0.536 0.532 0.552 0.541 0.552]
           embedding_base_128_0800            0.548 0.020   0.527   0.568 0.017  [0.532 0.543 0.538 0.575 0.551]       0.537 0.015   0.522   0.552 0.012  [0.526 0.522 0.548 0.543 0.546]
           embedding_base_128_0900            0.553 0.017   0.537   0.570 0.014  [0.540 0.557 0.541 0.573 0.557]       0.537 0.020   0.517   0.558 0.017  [0.510 0.545 0.535 0.554 0.543]
           embedding_base_128_1000            0.554 0.018   0.535   0.572 0.015  [0.547 0.547 0.540 0.577 0.557]       0.538 0.016   0.522   0.554 0.013  [0.527 0.527 0.541 0.558 0.537]
           embedding_base_128_1100            0.553 0.019   0.534   0.572 0.015  [0.551 0.541 0.537 0.573 0.564]       0.548 0.011   0.537   0.559 0.009  [0.549 0.534 0.547 0.558 0.550]
           embedding_base_128_1200            0.551 0.010   0.542   0.561 0.008  [0.552 0.543 0.547 0.552 0.564]       0.548 0.017   0.531   0.565 0.014  [0.553 0.535 0.532 0.560 0.560]
           embedding_base_128_1300        *** 0.554 0.010   0.544   0.564 0.008  [0.549 0.549 0.548 0.561 0.564]       0.546 0.013   0.532   0.559 0.011  [0.558 0.534 0.542 0.556 0.538]
           embedding_base_128_1400            0.551 0.015   0.536   0.567 0.012  [0.548 0.543 0.539 0.555 0.571]       0.543 0.006   0.537   0.548 0.004  [0.546 0.538 0.542 0.548 0.540]
           embedding_base_128_1500            0.545 0.013   0.532   0.558 0.010  [0.541 0.538 0.534 0.553 0.559]       0.547 0.005   0.542   0.552 0.004  [0.553 0.544 0.544 0.550 0.544]
           embedding_base_128_1600            0.555 0.012   0.543   0.568 0.010  [0.551 0.559 0.540 0.563 0.564]       0.544 0.011   0.534   0.555 0.009  [0.540 0.546 0.532 0.555 0.548]

           embedding_base_128_mf_0001           0.502 0.030   0.472   0.532 0.024  [0.541 0.492 0.483 0.486 0.509]       0.499 0.023   0.476   0.522 0.019  [0.526 0.477 0.501 0.504 0.488]
           embedding_base_128_mf_0005           0.518 0.024   0.494   0.543 0.020  [0.551 0.516 0.500 0.507 0.517]       0.510 0.026   0.484   0.535 0.021  [0.529 0.496 0.535 0.495 0.492]
           embedding_base_128_mf_0010           0.528 0.024   0.503   0.552 0.020  [0.557 0.517 0.504 0.528 0.532]       0.505 0.036   0.470   0.541 0.029  [0.551 0.480 0.498 0.483 0.514]
           embedding_base_128_mf_0020           0.525 0.026   0.499   0.551 0.021  [0.559 0.511 0.505 0.522 0.528]       0.504 0.017   0.486   0.521 0.014  [0.526 0.487 0.504 0.500 0.503]
           embedding_base_128_mf_0040           0.543 0.021   0.522   0.564 0.017  [0.568 0.524 0.531 0.545 0.547]       0.503 0.010   0.493   0.512 0.008  [0.489 0.503 0.510 0.505 0.506]
           embedding_base_128_mf_0080           0.548 0.006   0.543   0.554 0.005  [0.550 0.549 0.548 0.541 0.553]       0.497 0.010   0.487   0.506 0.008  [0.501 0.494 0.508 0.491 0.489]
           embedding_base_128_mf_0100           0.543 0.010   0.533   0.553 0.008  [0.540 0.534 0.544 0.541 0.557]       0.501 0.020   0.481   0.521 0.016  [0.497 0.484 0.527 0.502 0.494]
           embedding_base_128_mf_0120           0.544 0.007   0.537   0.551 0.005  [0.540 0.545 0.552 0.539 0.546]       0.505 0.016   0.489   0.521 0.013  [0.511 0.486 0.510 0.520 0.500]
           embedding_base_128_mf_0200           0.554 0.008   0.545   0.562 0.007  [0.556 0.547 0.556 0.546 0.563]       0.501 0.006   0.494   0.507 0.005  [0.503 0.502 0.505 0.492 0.503]
           embedding_base_128_mf_0300       *** 0.562 0.016   0.546   0.578 0.013  [0.575 0.547 0.555 0.556 0.577]       0.508 0.016   0.492   0.524 0.013  [0.490 0.520 0.521 0.508 0.501]
           embedding_base_128_mf_0400           0.559 0.017   0.541   0.576 0.014  [0.568 0.548 0.541 0.561 0.575]       0.506 0.020   0.486   0.526 0.016  [0.505 0.532 0.503 0.502 0.488]
           embedding_base_128_mf_0500           0.559 0.015   0.545   0.574 0.012  [0.550 0.552 0.553 0.564 0.578]       0.515 0.004   0.511   0.519 0.003  [0.512 0.513 0.516 0.515 0.520]
           embedding_base_128_mf_0600           0.555 0.020   0.535   0.575 0.016  [0.560 0.542 0.549 0.544 0.581]       0.525 0.014   0.510   0.539 0.012  [0.519 0.544 0.518 0.526 0.517]
           embedding_base_128_mf_0700           0.555 0.021   0.534   0.576 0.017  [0.555 0.551 0.535 0.552 0.582]       0.523 0.004   0.519   0.528 0.004  [0.520 0.526 0.519 0.527 0.524]
           embedding_base_128_mf_0800           0.557 0.022   0.535   0.579 0.018  [0.563 0.549 0.532 0.558 0.581]       0.531 0.010   0.521   0.541 0.008  [0.520 0.538 0.539 0.527 0.532]
           embedding_base_128_mf_0900           0.551 0.017   0.533   0.568 0.014  [0.551 0.547 0.529 0.560 0.565]       0.534 0.011   0.523   0.545 0.009  [0.521 0.544 0.533 0.533 0.539]
           embedding_base_128_mf_1000           0.553 0.013   0.540   0.566 0.010  [0.551 0.552 0.538 0.553 0.568]       0.535 0.007   0.528   0.542 0.006  [0.540 0.532 0.528 0.541 0.533]
           embedding_base_128_mf_1100           0.559 0.021   0.538   0.579 0.017  [0.550 0.555 0.547 0.554 0.588]       0.529 0.014   0.515   0.542 0.011  [0.511 0.540 0.533 0.530 0.529]
           embedding_base_128_mf_1200           0.562 0.018   0.544   0.580 0.015  [0.563 0.562 0.548 0.553 0.586]       0.545 0.012   0.533   0.557 0.010  [0.546 0.550 0.552 0.550 0.528]
           embedding_base_128_mf_1300           0.560 0.021   0.539   0.581 0.017  [0.568 0.548 0.549 0.548 0.586]       0.537 0.018   0.519   0.555 0.014  [0.521 0.556 0.530 0.548 0.529]
           embedding_base_128_mf_1400       *** 0.563 0.015   0.547   0.578 0.012  [0.570 0.552 0.552 0.560 0.580]       0.537 0.022   0.515   0.559 0.018  [0.523 0.560 0.553 0.531 0.521]
           embedding_base_128_mf_1500           0.558 0.019   0.539   0.578 0.016  [0.551 0.548 0.547 0.563 0.584]       0.542 0.017   0.525   0.559 0.014  [0.524 0.559 0.539 0.551 0.536]
           embedding_base_128_mf_1600       *** 0.563 0.017   0.546   0.580 0.014  [0.548 0.561 0.559 0.562 0.586]       0.540 0.014   0.526   0.555 0.012  [0.537 0.557 0.539 0.545 0.525]

           embedding_hyperbola_0001           0.514 0.010   0.505   0.524 0.008  [0.515 0.508 0.505 0.519 0.524]       0.494 0.017   0.476   0.511 0.014  [0.481 0.507 0.477 0.505 0.498]
           embedding_hyperbola_0005           0.509 0.007   0.502   0.516 0.006  [0.505 0.504 0.506 0.517 0.512]       0.504 0.014   0.491   0.518 0.011  [0.510 0.504 0.494 0.520 0.494]
           embedding_hyperbola_0010           0.515 0.009   0.505   0.524 0.008  [0.512 0.508 0.509 0.526 0.519]       0.496 0.014   0.482   0.509 0.011  [0.477 0.504 0.501 0.493 0.503]
           embedding_hyperbola_0020           0.509 0.012   0.497   0.521 0.010  [0.506 0.513 0.504 0.524 0.499]       0.502 0.013   0.489   0.514 0.010  [0.503 0.512 0.498 0.486 0.508]
           embedding_hyperbola_0040           0.514 0.011   0.503   0.525 0.009  [0.512 0.515 0.528 0.503 0.515]       0.495 0.023   0.472   0.519 0.019  [0.503 0.516 0.465 0.495 0.497]
           embedding_hyperbola_0080           0.524 0.013   0.510   0.537 0.011  [0.528 0.517 0.539 0.510 0.524]       0.495 0.014   0.481   0.508 0.011  [0.487 0.513 0.486 0.494 0.493]
           embedding_hyperbola_0100           0.521 0.006   0.515   0.527 0.005  [0.516 0.523 0.517 0.521 0.528]       0.492 0.014   0.478   0.506 0.012  [0.474 0.502 0.493 0.489 0.503]
           embedding_hyperbola_0120           0.523 0.008   0.515   0.531 0.006  [0.515 0.518 0.525 0.531 0.525]       0.502 0.014   0.489   0.516 0.011  [0.491 0.518 0.502 0.509 0.493]
           embedding_hyperbola_0200           0.521 0.010   0.511   0.531 0.008  [0.519 0.510 0.524 0.533 0.520]       0.498 0.032   0.466   0.529 0.026  [0.489 0.536 0.481 0.472 0.509]
           embedding_hyperbola_0300           0.515 0.016   0.499   0.531 0.013  [0.507 0.500 0.527 0.529 0.510]       0.502 0.012   0.489   0.514 0.010  [0.497 0.511 0.503 0.487 0.511]
           embedding_hyperbola_0400           0.527 0.012   0.515   0.539 0.010  [0.533 0.510 0.534 0.529 0.529]       0.504 0.016   0.489   0.520 0.013  [0.504 0.511 0.502 0.485 0.519]
           embedding_hyperbola_0500           0.517 0.009   0.508   0.525 0.007  [0.513 0.515 0.513 0.529 0.514]       0.517 0.022   0.495   0.539 0.018  [0.505 0.532 0.529 0.492 0.529]
           embedding_hyperbola_0600           0.517 0.018   0.499   0.535 0.015  [0.516 0.501 0.505 0.534 0.531]       0.523 0.021   0.502   0.544 0.017  [0.514 0.553 0.516 0.514 0.519]
           embedding_hyperbola_0700           0.517 0.026   0.491   0.544 0.021  [0.516 0.495 0.499 0.542 0.535]       0.521 0.012   0.509   0.533 0.010  [0.526 0.521 0.518 0.507 0.533]
